🔓┃解锁,#genre#
绵阳新闻综合,http://dcpull.sctvcloud.com/live/561946fe018810006da7ce2500000000/playlist.m3u8
绵阳科教生活,http://dcpull.sctvcloud.com/live/561b1c7301881000f40c8eec00000000/playlist.m3u8
冕宁新闻,http://dcpull.sctvcloud.com/live/4ba9636d0188100015bb609900000000/playlist.m3u8
阿坝州综合,http://dcpull.sctvcloud.com/live/522fab2601881000cd142f2900000000/playlist.m3u8
阿坝州文艺,http://dcpull.sctvcloud.com/live/52304cbd0188100059040d3700000000/playlist.m3u8
隆昌新闻综合,http://dcpull.sctvcloud.com/live/4ca800e6018810009ae74b0700000000/playlist.m3u8
盐边综合,http://dcpull.sctvcloud.com/live/56d8916b01881000728a297500000000/playlist.m3u8
丹棱新闻综合,http://dcpull.sctvcloud.com/live/51f08e62018810000b2562ab00000000/playlist.m3u8
昭觉综合,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8
安州综合,http://dcpull.sctvcloud.com/live/55e5d1eb018810004d91cf1700000000/playlist.m3u8
旌阳综合,http://dcpull.sctvcloud.com/live/4b80cb7d018810007ce85c0800000000/playlist.m3u8
九寨沟新闻综合,http://dcpull.sctvcloud.com/live/55bea43601881000b9f8373000000000/playlist.m3u8
蓬溪新闻综合,http://dcpull.sctvcloud.com/live/4bc4d2d601881000ca7f990c00000000/playlist.m3u8
通江新闻综合,http://dcpull.sctvcloud.com/live/04ea69fa018910006ae9ef0600000000/playlist.m3u8
平武综合,http://dcpull.sctvcloud.com/live/573e43720188100019fdb4ed00000000/playlist.m3u8
梓潼新闻综合,http://dcpull.sctvcloud.com/live/5759a6e901881000b2f01db200000000/playlist.m3u8
昭觉综合频道,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
汉源新闻,http://live.hyxrmt.com:85/live/xwpd.m3u8
雁江电视台,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8
资阳新闻综合,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
遂宁综合,http://play.web.snxw.com/live/xwzh/playlist.m3u8
遂宁公共,http://play.web.snxw.com/live/gggy/playlist.m3u8
都江堰电视台,https://tv.cry33.com/cdtvflv.php?id=djytv

广西地方台,#genre#
广西卫视,http://opdf.top:8088/udp/239.81.0.107:4056$南宁电信
广西综艺,http://opdf.top:8088/udp/239.81.0.214:4056$南宁电信
广西影视,http://opdf.top:8088/udp/239.81.0.250:4056$南宁电信
广西都市,http://opdf.top:8088/udp/239.81.0.247:4056$南宁电信
广西新闻,http://opdf.top:8088/udp/239.81.0.248:4056$南宁电信
南宁影视,http://opdf.top:8088/udp/239.81.0.140:4056$南宁电信
南宁新闻,http://opdf.top:8088/udp/239.81.0.241:4056$南宁电信
南宁公共,http://opdf.top:8088/udp/239.81.0.141:4056$南宁电信
南宁都市,http://opdf.top:8088/udp/239.81.0.139:4056$南宁电信
百色综合,http://opdf.top:8088/udp/239.81.0.150:4056$南宁电信
贵港综合,http://opdf.top:8088/udp/239.81.0.172:4056$南宁电信
2,http://opdf.top:8088/udp/239.81.0.151:4056$南宁电信
河池新闻综合,http://opdf.top:8088/udp/239.81.0.168:4056$南宁电信
来宾综合,http://opdf.top:8088/udp/239.81.0.173:4056$南宁电信
桂林新闻,,http://opdf.top:8088/udp/239.81.0.174:4056$南宁电信
柳州新闻,http://opdf.top:8088/udp/239.81.0.175:4056$南宁电信
北海新闻,http://opdf.top:8088/udp/239.81.0.154:4056$南宁电信
梧州新闻综合,http://opdf.top:8088/udp/239.81.0.176:4056$南宁电信
钦州综合,http://opdf.top:8088/udp/239.81.0.164:4056$南宁电信
玉林新闻,http://opdf.top:8088/udp/239.81.0.177:4056$南宁电信
贺州新闻,http://opdf.top:8088/udp/239.81.0.163:4056$南宁电信

广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.107:4056$玉林电信
广西综艺,http://www.dsmcloud.top:8888/udp/239.81.0.214:4056$玉林电信
广西影视,http://www.dsmcloud.top:8888/udp/239.81.0.250:4056$玉林电信
广西都市,http://www.dsmcloud.top:8888/udp/239.81.0.247:4056$玉林电信
广西新闻,http://www.dsmcloud.top:8888/udp/239.81.0.248:4056$玉林电信
南宁影视,http://www.dsmcloud.top:8888/udp/239.81.0.140:4056$玉林电信
南宁新闻,http://www.dsmcloud.top:8888/udp/239.81.0.241:4056$玉林电信
南宁公共,http://www.dsmcloud.top:8888/udp/239.81.0.141:4056$玉林电信
南宁都市,http://www.dsmcloud.top:8888/udp/239.81.0.139:4056$玉林电信
百色综合,http://www.dsmcloud.top:8888/udp/239.81.0.150:4056$玉林电信
贵港综合,http://www.dsmcloud.top:8888/udp/239.81.0.172:4056$玉林电信
2,http://www.dsmcloud.top:8888/udp/239.81.0.151:4056$玉林电信
河池新闻综合,http://www.dsmcloud.top:8888/udp/239.81.0.168:4056$玉林电信
来宾综合,http://www.dsmcloud.top:8888/udp/239.81.0.173:4056$玉林电信
桂林新闻,,http://www.dsmcloud.top:8888/udp/239.81.0.174:4056$玉林电信
柳州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.175:4056$玉林电信
北海新闻,http://www.dsmcloud.top:8888/udp/239.81.0.154:4056$玉林电信
梧州新闻综合,http://www.dsmcloud.top:8888/udp/239.81.0.176:4056$玉林电信
钦州综合,http://www.dsmcloud.top:8888/udp/239.81.0.164:4056$玉林电信
玉林新闻,http://www.dsmcloud.top:8888/udp/239.81.0.177:4056$玉林电信
贺州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.163:4056$玉林电信

广西卫视,http://222.218.213.47:10000/udp/239.81.0.107:4056$柳州电信
广西综艺,http://222.218.213.47:10000/udp/239.81.0.214:4056$柳州电信
广西影视,http://222.218.213.47:10000/udp/239.81.0.250:4056$柳州电信
广西都市,http://222.218.213.47:10000/udp/239.81.0.247:4056$柳州电信
广西新闻,http://222.218.213.47:10000/udp/239.81.0.248:4056$柳州电信
南宁影视,http://222.218.213.47:10000/udp/239.81.0.140:4056$柳州电信
南宁新闻,http://222.218.213.47:10000/udp/239.81.0.241:4056$柳州电信
南宁公共,http://222.218.213.47:10000/udp/239.81.0.141:4056$柳州电信
南宁都市,http://222.218.213.47:10000/udp/239.81.0.139:4056$柳州电信
百色综合,http://222.218.213.47:10000/udp/239.81.0.150:4056$柳州电信
贵港综合,http://222.218.213.47:10000/udp/239.81.0.172:4056$柳州电信
2,http://222.218.213.47:10000/udp/239.81.0.151:4056$柳州电信
河池新闻综合,http://222.218.213.47:10000/udp/239.81.0.168:4056$柳州电信
来宾综合,http://222.218.213.47:10000/udp/239.81.0.173:4056$柳州电信
桂林新闻,,http://222.218.213.47:10000/udp/239.81.0.174:4056$柳州电信
柳州新闻,http://222.218.213.47:10000/udp/239.81.0.175:4056$柳州电信
北海新闻,http://222.218.213.47:10000/udp/239.81.0.154:4056$柳州电信
梧州新闻综合,http://222.218.213.47:10000/udp/239.81.0.176:4056$柳州电信
钦州综合,http://222.218.213.47:10000/udp/239.81.0.164:4056$柳州电信
玉林新闻,http://222.218.213.47:10000/udp/239.81.0.177:4056$柳州电信
贺州新闻,http://222.218.213.47:10000/udp/239.81.0.163:4056$柳州电信

广西卫视,http://opdf.top:8088/udp/239.81.0.107:4056
广西综艺,http://opdf.top:8088/udp/239.81.0.214:4056
广西影视,http://opdf.top:8088/udp/239.81.0.250:4056
广西都市,http://opdf.top:8088/udp/239.81.0.247:4056
广西新闻,http://opdf.top:8088/udp/239.81.0.248:4056
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
南宁影视,http://opdf.top:8088/udp/239.81.0.140:4056
南宁新闻,http://opdf.top:8088/udp/239.81.0.241:4056
南宁公共,http://opdf.top:8088/udp/239.81.0.141:4056
南宁都市,http://opdf.top:8088/udp/239.81.0.139:4056
百色综合,http://opdf.top:8088/udp/239.81.0.150:4056
贵港综合,http://opdf.top:8088/udp/239.81.0.172:4056
2,http://opdf.top:8088/udp/239.81.0.151:4056
河池新闻综合,http://opdf.top:8088/udp/239.81.0.168:4056
来宾综合,http://opdf.top:8088/udp/239.81.0.173:4056
桂林新闻,,http://opdf.top:8088/udp/239.81.0.174:4056
柳州新闻,http://opdf.top:8088/udp/239.81.0.175:4056
北海新闻,http://opdf.top:8088/udp/239.81.0.154:4056
梧州新闻综合,http://opdf.top:8088/udp/239.81.0.176:4056
钦州综合,http://opdf.top:8088/udp/239.81.0.164:4056
玉林新闻,http://opdf.top:8088/udp/239.81.0.177:4056
贺州新闻,http://opdf.top:8088/udp/239.81.0.163:4056

广西卫视,http://113.12.134.231:8088/udp/239.81.0.107:4056
广西综艺,http://113.12.134.231:8088/udp/239.81.0.214:4056
广西影视,http://113.12.134.231:8088/udp/239.81.0.250:4056
广西都市,http://113.12.134.231:8088/udp/239.81.0.247:4056
广西新闻,http://113.12.134.231:8088/udp/239.81.0.248:4056
南宁影视,http://113.12.134.231:8088/udp/239.81.0.140:4056
南宁新闻,http://113.12.134.231:8088/udp/239.81.0.241:4056
南宁公共,http://113.12.134.231:8088/udp/239.81.0.141:4056
南宁都市,http://113.12.134.231:8088/udp/239.81.0.139:4056
百色综合,http://113.12.134.231:8088/udp/239.81.0.150:4056
贵港综合,http://113.12.134.231:8088/udp/239.81.0.172:4056
2,http://113.12.134.231:8088/udp/239.81.0.151:4056
河池新闻综合,http://113.12.134.231:8088/udp/239.81.0.168:4056
来宾综合,http://113.12.134.231:8088/udp/239.81.0.173:4056
桂林新闻,,http://113.12.134.231:8088/udp/239.81.0.174:4056
柳州新闻,http://113.12.134.231:8088/udp/239.81.0.175:4056
北海新闻,http://113.12.134.231:8088/udp/239.81.0.154:4056
梧州新闻综合,http://113.12.134.231:8088/udp/239.81.0.176:4056
钦州综合,http://113.12.134.231:8088/udp/239.81.0.164:4056
玉林新闻,http://113.12.134.231:8088/udp/239.81.0.177:4056
贺州新闻,http://113.12.134.231:8088/udp/239.81.0.163:4056

广西新闻,http://116.11.140.52:8181/tsfile/live/1034_1.m3u8
广西都市,http://116.11.140.52:8181/tsfile/live/1032_1.m3u8
广西影视,http://116.11.140.52:8181/tsfile/live/1033_1.m3u8
广西综艺,http://116.11.140.52:8181/tsfile/live/1001_1.m3u8
玉林新闻,http://116.11.140.52:8181/tsfile/live/1037_1.m3u8
玉林公共,http://116.11.140.52:8181/tsfile/live/1037_1.m3u8
南宁新闻,http://116.11.140.52:8181/tsfile/live/1083_1.m3u8
南宁公共,http://116.11.140.52:8181/tsfile/live/1084_1.m3u8
南宁影视娱乐,http://116.11.140.52:8181/tsfile/live/1085_1.m3u8

南宁新闻,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8

贵州地方台,#genre#
贵州卫视,http://www.akw323.com:9527/udp/238.255.2.1:5999
贵州-2,http://www.akw323.com:9527/udp/238.255.2.2:5999
贵州-3,http://www.akw323.com:9527/udp/238.255.2.3:5999
贵州-4,http://www.akw323.com:9527/udp/238.255.2.4:5999
贵州-5,http://www.akw323.com:9527/udp/238.255.2.5:5999
贵州-6,http://www.akw323.com:9527/udp/238.255.2.6:5999
贵州-7,http://www.akw323.com:9527/udp/238.255.2.9:5999
贵阳-1,http://www.akw323.com:9527/udp/238.255.2.19:5999
贵阳-2,http://www.akw323.com:9527/udp/238.255.2.20:5999
贵阳-3,http://www.akw323.com:9527/udp/238.255.2.22:5999
六盘水-1,http://www.akw323.com:9527/udp/238.255.2.115:5999
六盘水-2,http://www.akw323.com:9527/udp/238.255.2.116:5999
遵义公共,http://www.akw323.com:9527/udp/238.255.2.152:5999
遵义综合,http://www.akw323.com:9527/udp/238.255.2.153:5999
遵义都市,http://www.akw323.com:9527/udp/238.255.2.154:5999
安顺新闻,http://www.akw323.com:9527/udp/238.255.2.157:5999
安顺公共,http://www.akw323.com:9527/udp/238.255.2.158:5999
黔东南新闻综合,http://www.akw323.com:9527/udp/238.255.2.179:5999
黔西南综合,http://www.akw323.com:9527/rtp/238.255.2.126:5999
黔西南公共,http://www.akw323.com:9527/rtp/238.255.2.127:5999
黔南1,http://www.akw323.com:9527/udp/238.255.2.150:5999
黔南2,http://www.akw323.com:9527/udp/238.255.2.151:5999
黔西1,http://www.akw323.com:9527/udp/238.255.2.161:5999
毕节1,http://www.akw323.com:9527/udp/238.255.2.131:5999
毕节2,http://www.akw323.com:9527/udp/238.255.2.132:5999
凯里频道,http://www.akw323.com:9527/udp/238.255.2.180:5999
瓮安新闻综合,http://www.akw323.com:9527/udp/238.255.2.216:5999
思南综合,http://www.akw323.com:9527/udp/238.255.2.218:5999
铜仁综合,http://www.akw323.com:9527/udp/238.255.2.218:5999
雷山综合,http://www.akw323.com:9527/udp/238.255.2.128:5999
七星关电视台,https://p8.vzan.com/slowlive/147077707554082780/live.m3u8#https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8

云南地方台,#genre#
云南卫视,http://tv.enlen.vip:4022/udp/239.200.200.205:8616
云南卫视,http://tv.enlen.vip:4022/udp/239.200.200.159:8398
云南康旅,http://tv.enlen.vip:4022/udp/239.200.200.31:8860
云南少儿,http://tv.enlen.vip:4022/udp/239.200.200.32:8864
云南卫视,http://tv.enlen.vip:4022/udp/239.200.200.145:8840
云南影视,http://tv.enlen.vip:4022/udp/239.200.200.15:8856
云南娱乐,http://tv.enlen.vip:4022/udp/239.200.200.13:8848
云南都市,http://tv.enlen.vip:4022/udp/239.200.200.12:8844
澜湄国际,http://tv.enlen.vip:4022/udp/239.200.200.33:8024
昆明新闻综合,http://tv.enlen.vip:4022/udp/239.200.200.17:8500
昆明春城民生,http://tv.enlen.vip:4022/udp/239.200.200.115:8520
大理市综合,http://tv.enlen.vip:4022/udp/239.200.200.137:8512
丽江文化旅游,http://tv.enlen.vip:4022/udp/239.200.200.119:8444
1,http://tv.enlen.vip:4022/udp/239.200.200.118:8440
楚雄文旅,http://tv.enlen.vip:4022/udp/239.200.200.117:8712
楚雄综合,http://tv.enlen.vip:4022/udp/239.200.200.116:8708
德宏综合,http://tv.enlen.vip:4022/udp/239.200.200.122:8608
德宏文旅,http://tv.enlen.vip:4022/udp/239.200.200.123:8612
文山新闻,http://tv.enlen.vip:4022/udp/239.200.200.124:8650
芒市综合,http://tv.enlen.vip:4022/udp/239.200.200.127:8616
福贡县综合,http://tv.enlen.vip:4022/udp/239.200.200.143:8032
迪庆藏语,http://tv.enlen.vip:4022/udp/239.200.200.149:8441
贡山县综合,http://tv.enlen.vip:4022/udp/239.200.200.151:8028
兰坪县综合,http://tv.enlen.vip:4022/udp/239.200.200.152:8024
维西县综合,http://tv.enlen.vip:4022/udp/239.200.200.155:8008
香格里拉综合,http://tv.enlen.vip:4022/udp/239.200.200.156:8000
永胜县综合,http://tv.enlen.vip:4022/udp/239.200.200.157:8416
建水县综合,http://tv.enlen.vip:4022/udp/239.200.200.158:8758
弥渡县综合,http://tv.enlen.vip:4022/udp/239.200.200.160:8342
HQTV,http://tv.enlen.vip:4022/udp/239.200.200.161:8382
云龙综合,http://tv.enlen.vip:4022/udp/239.200.200.162:8336
禄丰综合http://tv.enlen.vip:4022/udp/239.200.200.163:8798
彝良县综合,http://tv.enlen.vip:4022/udp/239.200.200.175:8360
河口县综合,http://tv.enlen.vip:4022/udp/239.200.200.177:8408
普洱1,http://tv.enlen.vip:4022/udp/239.200.200.180:8444
鲁旬县综合,http://tv.enlen.vip:4022/udp/239.200.200.181:8194
思茅区综合,http://tv.enlen.vip:4022/udp/239.200.200.182:8432
寻甸综合,http://tv.enlen.vip:4022/udp/239.200.200.183:8600
巧家县综合,http://tv.enlen.vip:4022/udp/239.200.200.184:8218
景谷县综合,http://tv.enlen.vip:4022/udp/239.200.200.185:8448
嵩明综合,http://tv.enlen.vip:4022/udp/239.200.200.187:8616
宜良综合,http://tv.enlen.vip:4022/udp/239.200.200.188:8608
妥江县综合,http://tv.enlen.vip:4022/udp/239.200.200.189:8206
漾溴县综合,http://tv.enlen.vip:4022/udp/239.200.200.190:8516
晋宁区综合,http://tv.enlen.vip:4022/udp/239.200.200.192:8624
盐津县综合,http://tv.enlen.vip:4022/udp/239.200.200.203:8198
大关县综合,http://tv.enlen.vip:4022/udp/239.200.200.208:8190

云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8
云南都市,http://220.164.192.48:50085/tsfile/live/0119_1.m3u8
云南娱乐,http://220.164.192.48:50085/tsfile/live/1000_1.m3u8
云南影视,http://220.164.192.48:50085/tsfile/live/1001_1.m3u8
云南公共,http://220.164.192.48:50085/tsfile/live/1002_1.m3u8
云南少人,http://220.164.192.48:50085/tsfile/live/0124_1.m3u8

云南影视,http://221.213.43.82:8888/newlive/live/hls/55/live.m3u8
云南都市,http://221.213.43.82:8888/newlive/live/hls/53/live.m3u8
云南娱乐,http://221.213.43.82:8888/newlive/live/hls/54/live.m3u8
云南康旅,http://221.213.43.82:8888/newlive/live/hls/57/live.m3u8
云南少儿,http://221.213.43.82:8888/newlive/live/hls/56/live.m3u8
昆明新闻,http://221.213.43.82:8888/newlive/live/hls/61/live.m3u8
昆明教育,http://221.213.43.82:8888/newlive/live/hls/59/live.m3u8
昆明春城民生,http://221.213.43.82:8888/newlive/live/hls/58/live.m3u8
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
保山1套,https://livetxynbsdst.chinamcache.com/live/zb04.m3u8?txSecret=316b41fa3ccc85fe81aec6c90065c166&txTime=67847DB6
保山2套,https://livetxynbsdst.chinamcache.com/live/zb03.m3u8?txSecret=d93358689f07ff61f63838c3a0c180bc&txTime=67847DB6
保山3套,https://livetxynbsdst.chinamcache.com/live/zb02.m3u8?txSecret=cea94501be7015643d1c8ad49d50fe81&txTime=67847DB6
曲靖一套,http://channel.qjrb.cn/nmip-media/channellive/channel124906/playlist.m3u8#rtmp://tv.qjrb.cn/channellive/ch1
曲靖二套,http://channel.qjrb.cn/nmip-media/channellive/channel125689/playlist.m3u8#rtmp://tv.qjrb.cn/channellive/ch2
曲靖三套,http://channel.qjrb.cn/nmip-media/channellive/channel127550/playlist.m3u8#rtmp://tv.qjrb.cn/channellive/ch3

重庆地方台,#genre#
重庆卫视,http://125.82.168.238:8888/udp/235.254.196.249:1268
重庆新闻,http://125.82.168.238:8888/udp/235.254.196.199:7980
重庆影视,http://125.82.168.238:8888/udp/235.254.198.180:7980
重庆社会与法,http://125.82.168.238:8888/udp/235.254.198.181:7980
重庆时尚,http://125.82.168.238:8888/udp/235.254.198.182:7980
重庆娱乐,http://125.82.168.238:8888/udp/235.254.198.187:7980
重庆公共农村,http://125.82.168.238:8888/udp/235.254.198.186:7980
重庆少儿,http://125.82.168.238:8888/udp/235.254.199.166:7980
重庆科教,http://125.82.168.238:8888/udp/235.254.198.188:7980
重庆汽摩,http://125.82.168.238:8888/udp/235.254.199.169:7980
重庆移动,http://125.82.168.238:8888/udp/235.254.199.170:7980
睛彩重庆,http://125.82.168.238:8888/udp/235.254.196.218:1146
